"JOAO ROQUE";"PDS";"294";"15.89";"OLEO";"1982"
"GENESIO RODRIGUES DE OLIVEIRA";"PMDB";"195";"10.54";"OLEO";"1982"
"WILSON ZANGIROLAMI";"PDS";"9032";"52.98";"OLIMPIA";"1982"
"WALDEMAR LOPES FERRAZ FILHO";"PDS";"2368";"13.89";"OLIMPIA";"1982"
"JOAO BATISTA DIAS MAGALHAES";"PMDB";"1344";"7.88";"OLIMPIA";"1982"
"OSVALDO TORQUATO";"PMDB";"890";"5.22";"OLIMPIA";"1982"
"MILTON ANTONINO EDUARDO PEREIRA";"PMDB";"582";"3.41";"OLIMPIA";"1982"
"JOEL PINTO GALLINDO";"PT";"340";"1.99";"OLIMPIA";"1982"
"WILSON ZANGIROLAMI";"PDS";"9032";"52.98";"OLIMPIA";"1982"
"WALDEMAR LOPES FERRAZ FILHO";"PDS";"2368";"13.89";"OLIMPIA";"1982"
"JOAO BATISTA DIAS MAGALHAES";"PMDB";"1344";"7.88";"OLIMPIA";"1982"
"OSVALDO TORQUATO";"PMDB";"890";"5.22";"OLIMPIA";"1982"
"MILTON ANTONINO EDUARDO PEREIRA";"PMDB";"582";"3.41";"OLIMPIA";"1982"
"JOEL PINTO GALLINDO";"PT";"340";"1.99";"OLIMPIA";"1982"
"ITEVALDO PEREIRA DA SILVA";"PMDB";"344";"33.96";"ONDA VERDE";"1982"
"JOAO BATISTA ALVES";"PDS";"316";"31.19";"ONDA VERDE";"1982"
"REGINALDO RIBEIRO DOS SANTOS";"PDS";"244";"24.09";"ONDA VERDE";"1982"
"ITEVALDO PEREIRA DA SILVA";"PMDB";"344";"33.96";"ONDA VERDE";"1982"
"JOAO BATISTA ALVES";"PDS";"316";"31.19";"ONDA VERDE";"1982"
"REGINALDO RIBEIRO DOS SANTOS";"PDS";"244";"24.09";"ONDA VERDE";"1982"
"THOMAZ MARTINS PARRA";"PMDB";"1380";"39.98";"ORIENTE";"1982"
"ROLANDO MORIS";"PDS";"1125";"32.59";"ORIENTE";"1982"
"VALDOMIRO SCALCO";"PMDB";"436";"12.63";"ORIENTE";"1982"
"JOAQUIM GARCIA GUIMARAES";"PDS";"102";"2.95";"ORIENTE";"1982"
"JOSE JACOB DOS SANTOS";"PDS";"47";"1.36";"ORIENTE";"1982"
"THOMAZ MARTINS PARRA";"PMDB";"1380";"39.98";"ORIENTE";"1982"
"ROLANDO MORIS";"PDS";"1125";"32.59";"ORIENTE";"1982"
"VALDOMIRO SCALCO";"PMDB";"436";"12.63";"ORIENTE";"1982"
"JOAQUIM GARCIA GUIMARAES";"PDS";"102";"2.95";"ORIENTE";"1982"
"JOSE JACOB DOS SANTOS";"PDS";"47";"1.36";"ORIENTE";"1982"
"GIL CANDIDO DE FREITAS";"PDS";"487";"44.39";"ORINDIUVA";"1982"
"ALCYR BARBOSA DA SILVA";"PDS";"391";"35.64";"ORINDIUVA";"1982"
"OSMAR DIAS DOS SANTOS";"PMDB";"181";"16.5";"ORINDIUVA";"1982"
"GIL CANDIDO DE FREITAS";"PDS";"487";"44.39";"ORINDIUVA";"1982"
"ALCYR BARBOSA DA SILVA";"PDS";"391";"35.64";"ORINDIUVA";"1982"
"OSMAR DIAS DOS SANTOS";"PMDB";"181";"16.5";"ORINDIUVA";"1982"
"PEDRO BORDIN NETO";"PMDB";"7497";"61.15";"ORLANDIA";"1982"
"CYRO ARMANDO CATTA PRETA";"PDS";"3436";"28.03";"ORLANDIA";"1982"
"PEDRO BORDIN NETO";"PMDB";"7497";"61.15";"ORLANDIA";"1982"
"CYRO ARMANDO CATTA PRETA";"PDS";"3436";"28.03";"ORLANDIA";"1982"
"FRANCISCO ROSSI";"PDS";"52175";"24.48";"OSASCO";"1982"
"CARLOS FERNANDO ZUPPO FRANCO";"PTB";"31903";"14.97";"OSASCO";"1982"
"HUMBERTO CARLOS PARRO";"PMDB";"25861";"12.14";"OSASCO";"1982"
"BOGNAR";"PMDB";"24832";"11.65";"OSASCO";"1982"
"GABRIEL ROBERTO FIGUEIREDO";"PMDB";"11670";"5.48";"OSASCO";"1982"
"HIRANT SANAZAR";"PTB";"10526";"4.94";"OSASCO";"1982"
"PEDRO ALVES DE OLIVEIRA";"PT";"9918";"4.65";"OSASCO";"1982"
"JOAQUIM MIRANDA SOBRINHO";"PT";"9514";"4.46";"OSASCO";"1982"
"CELSO ANTONIO GIGLIO";"PDT";"5980";"2.81";"OSASCO";"1982"
"JOSE ANTONIO FIGUEIREDO ANTIORIO";"PDT";"4233";"1.99";"OSASCO";"1982"
"JOSE FRANCISCO MARTINS CARNAUBA";"PTB";"867";"0.41";"OSASCO";"1982"
"FRANCISCO ROSSI";"PDS";"52175";"24.48";"OSASCO";"1982"
"CARLOS FERNANDO ZUPPO FRANCO";"PTB";"31903";"14.97";"OSASCO";"1982"
"HUMBERTO CARLOS PARRO";"PMDB";"25861";"12.14";"OSASCO";"1982"
"BOGNAR";"PMDB";"24832";"11.65";"OSASCO";"1982"
"GABRIEL ROBERTO FIGUEIREDO";"PMDB";"11670";"5.48";"OSASCO";"1982"
"HIRANT SANAZAR";"PTB";"10526";"4.94";"OSASCO";"1982"
"PEDRO ALVES DE OLIVEIRA";"PT";"9918";"4.65";"OSASCO";"1982"
"JOAQUIM MIRANDA SOBRINHO";"PT";"9514";"4.46";"OSASCO";"1982"
"CELSO ANTONIO GIGLIO";"PDT";"5980";"2.81";"OSASCO";"1982"
"JOSE ANTONIO FIGUEIREDO ANTIORIO";"PDT";"4233";"1.99";"OSASCO";"1982"
"JOSE FRANCISCO MARTINS CARNAUBA";"PTB";"867";"0.41";"OSASCO";"1982"
"EDIVALDO FERREIRA";"PDS";"624";"39.02";"OSCAR BRESSANE";"1982"
"ORACI BONIFACIO";"PMDB";"354";"22.14";"OSCAR BRESSANE";"1982"
"RUBENS MANSOLELLI RODRIGUES";"PDS";"241";"15.07";"OSCAR BRESSANE";"1982"
"DARCILIO APPARECIDO MANSOLELLI RODRIGUES";"PMDB";"183";"11.44";"OSCAR BRESSANE";"1982"
"PAULO GARCIA FILHO";"PMDB";"123";"7.69";"OSCAR BRESSANE";"1982"
"EDIVALDO FERREIRA";"PDS";"624";"39.02";"OSCAR BRESSANE";"1982"
"ORACI BONIFACIO";"PMDB";"354";"22.14";"OSCAR BRESSANE";"1982"
"RUBENS MANSOLELLI RODRIGUES";"PDS";"241";"15.07";"OSCAR BRESSANE";"1982"
"DARCILIO APPARECIDO MANSOLELLI RODRIGUES";"PMDB";"183";"11.44";"OSCAR BRESSANE";"1982"
"PAULO GARCIA FILHO";"PMDB";"123";"7.69";"OSCAR BRESSANE";"1982"
"WILSON APARECIDO PIGOZZI";"PDS";"5208";"44.71";"OSVALDO CRUZ";"1982"
"JOSE MONTEIRO NABAS";"PMDB";"2602";"22.34";"OSVALDO CRUZ";"1982"
"SHIGUEMIZU ABE";"PMDB";"2460";"21.12";"OSVALDO CRUZ";"1982"
"CLOVIS GIMENES SILVA";"PMDB";"211";"1.81";"OSVALDO CRUZ";"1982"
"WILSON APARECIDO PIGOZZI";"PDS";"5208";"44.71";"OSVALDO CRUZ";"1982"
"JOSE MONTEIRO NABAS";"PMDB";"2602";"22.34";"OSVALDO CRUZ";"1982"
"SHIGUEMIZU ABE";"PMDB";"2460";"21.12";"OSVALDO CRUZ";"1982"
"CLOVIS GIMENES SILVA";"PMDB";"211";"1.81";"OSVALDO CRUZ";"1982"
"ESPERIDIAO CURY";"PMDB";"12602";"53.63";"OURINHOS";"1982"
"SALIM MATTAR";"PDS";"7642";"32.52";"OURINHOS";"1982"
"JOSE PAULO ALMEIDA COSTANZA";"PTB";"733";"3.12";"OURINHOS";"1982"
"ESPERIDIAO CURY";"PMDB";"12602";"53.63";"OURINHOS";"1982"
"SALIM MATTAR";"PDS";"7642";"32.52";"OURINHOS";"1982"
"JOSE PAULO ALMEIDA COSTANZA";"PTB";"733";"3.12";"OURINHOS";"1982"
"ANTENOR OLIANI";"PDS";"822";"31.18";"OURO VERDE";"1982"
"FERNANDO BASSOTO RUIZ";"PMDB";"687";"26.06";"OURO VERDE";"1982"
"ODEMAR CARVALHO DO VAL";"PMDB";"608";"23.07";"OURO VERDE";"1982"
"SEBASTIAO MENDES";"PDS";"365";"13.85";"OURO VERDE";"1982"
"ANTENOR OLIANI";"PDS";"822";"31.18";"OURO VERDE";"1982"
"FERNANDO BASSOTO RUIZ";"PMDB";"687";"26.06";"OURO VERDE";"1982"
"ODEMAR CARVALHO DO VAL";"PMDB";"608";"23.07";"OURO VERDE";"1982"
"SEBASTIAO MENDES";"PDS";"365";"13.85";"OURO VERDE";"1982"
"PEDRO SCHIAVO";"PDS";"2278";"33.9";"PACAEMBU";"1982"
"WLADIMIR CAVICHIOLI";"PMDB";"1875";"27.91";"PACAEMBU";"1982"
"CHIDETO TODA";"PDS";"1835";"27.31";"PACAEMBU";"1982"
"FRANCISCO RODRIGUES MONGE";"PMDB";"299";"4.45";"PACAEMBU";"1982"
"MIGUEL SECCHI";"PMDB";"33";"0.49";"PACAEMBU";"1982"
"PEDRO SCHIAVO";"PDS";"2278";"33.9";"PACAEMBU";"1982"
"WLADIMIR CAVICHIOLI";"PMDB";"1875";"27.91";"PACAEMBU";"1982"
"CHIDETO TODA";"PDS";"1835";"27.31";"PACAEMBU";"1982"
"FRANCISCO RODRIGUES MONGE";"PMDB";"299";"4.45";"PACAEMBU";"1982"
"MIGUEL SECCHI";"PMDB";"33";"0.49";"PACAEMBU";"1982"
"SIRVAL CAMPANHA";"PDS";"2866";"49.01";"PALESTINA";"1982"
"DOMINGOS GONZALES JAIME";"PMDB";"2637";"45.09";"PALESTINA";"1982"
"SIRVAL CAMPANHA";"PDS";"2866";"49.01";"PALESTINA";"1982"
"DOMINGOS GONZALES JAIME";"PMDB";"2637";"45.09";"PALESTINA";"1982"
"VALDEMIL FAGANELLO";"PDS";"1149";"48.62";"PALMARES PAULISTA";"1982"
"JOAO PEDRO GOMIERI";"PMDB";"785";"33.22";"PALMARES PAULISTA";"1982"
"CARLOS JOAO REBELLATO";"PMDB";"275";"11.64";"PALMARES PAULISTA";"1982"
"VALDEMIL FAGANELLO";"PDS";"1149";"48.62";"PALMARES PAULISTA";"1982"
"JOAO PEDRO GOMIERI";"PMDB";"785";"33.22";"PALMARES PAULISTA";"1982"
"CARLOS JOAO REBELLATO";"PMDB";"275";"11.64";"PALMARES PAULISTA";"1982"
"ANGELO HELIO PONCE SOLER";"PDS";"2607";"44.86";"PALMEIRA D'OESTE";"1982"
"SYLVIO PAULO LACATIVA POZZETTI";"PDS";"1731";"29.79";"PALMEIRA D'OESTE";"1982"
"ANTONIO VIOLA NETO";"PMDB";"802";"13.8";"PALMEIRA D'OESTE";"1982"
"ALCIDES DOMICIANO DA SILVA";"PMDB";"323";"5.56";"PALMEIRA D'OESTE";"1982"
"ANTONIO MARTINS";"PDS";"3";"0.05";"PALMEIRA D'OESTE";"1982"
"ANGELO HELIO PONCE SOLER";"PDS";"2607";"44.86";"PALMEIRA D'OESTE";"1982"
"SYLVIO PAULO LACATIVA POZZETTI";"PDS";"1731";"29.79";"PALMEIRA D'OESTE";"1982"
"ANTONIO VIOLA NETO";"PMDB";"802";"13.8";"PALMEIRA D'OESTE";"1982"
"ALCIDES DOMICIANO DA SILVA";"PMDB";"323";"5.56";"PALMEIRA D'OESTE";"1982"
"ANTONIO MARTINS";"PDS";"3";"0.05";"PALMEIRA D'OESTE";"1982"
"BOLIVAR FIGUEIREDO SILVA";"PMDB";"2719";"33.8";"PALMITAL";"1982"
"ALBINO RAINHO";"PDS";"2567";"31.91";"PALMITAL";"1982"
"NELSON APARECIDO DA SILVA";"PDS";"1996";"24.81";"PALMITAL";"1982"
"ANTONIO MONTEIRO";"PDS";"7";"0.09";"PALMITAL";"1982"
"BOLIVAR FIGUEIREDO SILVA";"PMDB";"2719";"33.8";"PALMITAL";"1982"
"ALBINO RAINHO";"PDS";"2567";"31.91";"PALMITAL";"1982"
"NELSON APARECIDO DA SILVA";"PDS";"1996";"24.81";"PALMITAL";"1982"
"ANTONIO MONTEIRO";"PDS";"7";"0.09";"PALMITAL";"1982"
"LUIZ CARLOS HENRIQUE DA CUNHA";"PMDB";"854";"32.08";"PANORAMA";"1982"
"JOAO RABESCHINI";"PMDB";"479";"17.99";"PANORAMA";"1982"
"SILVINO MARUCHI";"PDS";"455";"17.09";"PANORAMA";"1982"
"NADIR POUSA";"PDS";"338";"12.7";"PANORAMA";"1982"
"JOSE MOURA DAS NEVES SOBRINHO";"PDS";"332";"12.47";"PANORAMA";"1982"
"JOSE NUNES MORAL";"PMDB";"54";"2.03";"PANORAMA";"1982"
"LUIZ CARLOS HENRIQUE DA CUNHA";"PMDB";"854";"32.08";"PANORAMA";"1982"
"JOAO RABESCHINI";"PMDB";"479";"17.99";"PANORAMA";"1982"
"SILVINO MARUCHI";"PDS";"455";"17.09";"PANORAMA";"1982"
"NADIR POUSA";"PDS";"338";"12.7";"PANORAMA";"1982"
"JOSE MOURA DAS NEVES SOBRINHO";"PDS";"332";"12.47";"PANORAMA";"1982"
"JOSE NUNES MORAL";"PMDB";"54";"2.03";"PANORAMA";"1982"
"EDIVALDO HASEGAWA";"PMDB";"6932";"59.79";"PARAGUACU PAULISTA";"1982"
"JOSE GERALDO FEIJAO VILELLA PARIZ FORNAZA";"PDS";"4158";"35.87";"PARAGUACU PAULISTA";"1982"
"EDIVALDO HASEGAWA";"PMDB";"6932";"59.79";"PARAGUACU PAULISTA";"1982"
"JOSE GERALDO FEIJAO VILELLA PARIZ FORNAZA";"PDS";"4158";"35.87";"PARAGUACU PAULISTA";"1982"
"JAYME DOMINGUES DA SILVA";"PDS";"3656";"50.98";"PARAIBUNA";"1982"
"ROBERTO CELESTE";"PDS";"2161";"30.14";"PARAIBUNA";"1982"
"CLOVIS FARIA BARBOSA";"PMDB";"717";"10";"PARAIBUNA";"1982"
"JAYME DOMINGUES DA SILVA";"PDS";"3656";"50.98";"PARAIBUNA";"1982"
"ROBERTO CELESTE";"PDS";"2161";"30.14";"PARAIBUNA";"1982"
"CLOVIS FARIA BARBOSA";"PMDB";"717";"10";"PARAIBUNA";"1982"
"JOSE SGOBI";"PDS";"553";"28.24";"PARAISO";"1982"
"WILSON FARID CASSEB";"PMDB";"424";"21.65";"PARAISO";"1982"
"GERALDO BARATTO";"PMDB";"415";"21.2";"PARAISO";"1982"
"ALEXANDRE BOTTOS NETTO";"PDT";"345";"17.62";"PARAISO";"1982"
"MARIA FRANCO DE SOUZA PENARIOL";"PDS";"99";"5.06";"PARAISO";"1982"
"JOSE SGOBI";"PDS";"553";"28.24";"PARAISO";"1982"
"WILSON FARID CASSEB";"PMDB";"424";"21.65";"PARAISO";"1982"
"GERALDO BARATTO";"PMDB";"415";"21.2";"PARAISO";"1982"
"ALEXANDRE BOTTOS NETTO";"PDT";"345";"17.62";"PARAISO";"1982"
"MARIA FRANCO DE SOUZA PENARIOL";"PDS";"99";"5.06";"PARAISO";"1982"
"JOSE GIL PLENS";"PMDB";"2775";"54.93";"PARANAPANEMA";"1982"
"JOSE FRANCO DOS SANTOS";"PDS";"1441";"28.52";"PARANAPANEMA";"1982"
"JOSE GONCALVES MENDES";"PDS";"380";"7.52";"PARANAPANEMA";"1982"
"CICERO SAMPAIO DUARTE";"PDS";"233";"4.61";"PARANAPANEMA";"1982"
"JOSE GIL PLENS";"PMDB";"2775";"54.93";"PARANAPANEMA";"1982"
"JOSE FRANCO DOS SANTOS";"PDS";"1441";"28.52";"PARANAPANEMA";"1982"
"JOSE GONCALVES MENDES";"PDS";"380";"7.52";"PARANAPANEMA";"1982"
"CICERO SAMPAIO DUARTE";"PDS";"233";"4.61";"PARANAPANEMA";"1982"
"JOSE FERREIRA DO CARMO";"PDS";"1023";"37.09";"PARANAPUA";"1982"
"ALFEU POLARINI";"PMDB";"639";"23.17";"PARANAPUA";"1982"
"PEDRO PASCHINI";"PMDB";"475";"17.22";"PARANAPUA";"1982"
"JOAO MASCHIO";"PMDB";"397";"14.39";"PARANAPUA";"1982"
"ULISSES COSTA";"PDS";"59";"2.14";"PARANAPUA";"1982"
"GERALDO GALICE";"PDS";"42";"1.52";"PARANAPUA";"1982"
"JOSE FERREIRA DO CARMO";"PDS";"1023";"37.09";"PARANAPUA";"1982"
"ALFEU POLARINI";"PMDB";"639";"23.17";"PARANAPUA";"1982"
"PEDRO PASCHINI";"PMDB";"475";"17.22";"PARANAPUA";"1982"
"JOAO MASCHIO";"PMDB";"397";"14.39";"PARANAPUA";"1982"
"ULISSES COSTA";"PDS";"59";"2.14";"PARANAPUA";"1982"
"GERALDO GALICE";"PDS";"42";"1.52";"PARANAPUA";"1982"
"RUI LOBO";"PMDB";"3078";"58.47";"PARAPUA";"1982"
"LUIZ ORTIZ RODRIGUES";"PDS";"826";"15.69";"PARAPUA";"1982"
"GERALDO GARCIA MEIRELLES";"PDS";"568";"10.79";"PARAPUA";"1982"
"HIGINO CINACCHI JUNIOR";"PDS";"387";"7.35";"PARAPUA";"1982"
"JACOB SUPPO RIBEIRO";"PMDB";"76";"1.44";"PARAPUA";"1982"
"RUI LOBO";"PMDB";"3078";"58.47";"PARAPUA";"1982"
"LUIZ ORTIZ RODRIGUES";"PDS";"826";"15.69";"PARAPUA";"1982"
"GERALDO GARCIA MEIRELLES";"PDS";"568";"10.79";"PARAPUA";"1982"
"HIGINO CINACCHI JUNIOR";"PDS";"387";"7.35";"PARAPUA";"1982"
"JACOB SUPPO RIBEIRO";"PMDB";"76";"1.44";"PARAPUA";"1982"
"JOSE FRANCISCO DA ROCHA OLIVEIRA";"PDS";"962";"65.94";"PARDINHO";"1982"
"JOAO RODER JUNIOR";"PDS";"383";"26.25";"PARDINHO";"1982"
"JOSE FRANCISCO DA ROCHA OLIVEIRA";"PDS";"962";"65.94";"PARDINHO";"1982"
"JOAO RODER JUNIOR";"PDS";"383";"26.25";"PARDINHO";"1982"
"DELMAR DJALMA SIMOES";"PMDB";"2266";"52.39";"PARIQUERA-ACU";"1982"
"GENTIL DE RAMOS";"PDS";"1125";"26.01";"PARIQUERA-ACU";"1982"
"JOSE ALBERTO MAZZA";"PDS";"531";"12.28";"PARIQUERA-ACU";"1982"
"JOAO ROSSINI NETTO";"PTB";"72";"1.66";"PARIQUERA-ACU";"1982"
"DELMAR DJALMA SIMOES";"PMDB";"2266";"52.39";"PARIQUERA-ACU";"1982"
"GENTIL DE RAMOS";"PDS";"1125";"26.01";"PARIQUERA-ACU";"1982"
"JOSE ALBERTO MAZZA";"PDS";"531";"12.28";"PARIQUERA-ACU";"1982"
"JOAO ROSSINI NETTO";"PTB";"72";"1.66";"PARIQUERA-ACU";"1982"
"ALOISIO DE ANDRADE FREITAS";"PDS";"933";"22.37";"PATROCINIO PAULISTA";"1982"
"LUIZ ALAN FERREIRA";"PDS";"811";"19.44";"PATROCINIO PAULISTA";"1982"
"RUBEN ALVARENGA DE ANDRADE";"PDS";"774";"18.56";"PATROCINIO PAULISTA";"1982"
"LEONARDO FALEIROS DO NASCIMENTO";"PMDB";"613";"14.7";"PATROCINIO PAULISTA";"1982"
"EDSON CASTRO DO COUTO ROSA";"PMDB";"319";"7.65";"PATROCINIO PAULISTA";"1982"
"JOSE ANTONIO DE ANDRADE";"PMDB";"306";"7.34";"PATROCINIO PAULISTA";"1982"
"ALOISIO DE ANDRADE FREITAS";"PDS";"933";"22.37";"PATROCINIO PAULISTA";"1982"
"LUIZ ALAN FERREIRA";"PDS";"811";"19.44";"PATROCINIO PAULISTA";"1982"
"RUBEN ALVARENGA DE ANDRADE";"PDS";"774";"18.56";"PATROCINIO PAULISTA";"1982"
"LEONARDO FALEIROS DO NASCIMENTO";"PMDB";"613";"14.7";"PATROCINIO PAULISTA";"1982"
"EDSON CASTRO DO COUTO ROSA";"PMDB";"319";"7.65";"PATROCINIO PAULISTA";"1982"
"JOSE ANTONIO DE ANDRADE";"PMDB";"306";"7.34";"PATROCINIO PAULISTA";"1982"
"CLAUDIO GANDOLFI";"PDS";"802";"69.56";"PAULICEIA";"1982"
"PEDRO LEANDRO PEREIRA";"PMDB";"139";"12.06";"PAULICEIA";"1982"
"WALDEMAR TEOTONIO DE OLIVEIRA";"PMDB";"87";"7.55";"PAULICEIA";"1982"
"CLAUDIO GANDOLFI";"PDS";"802";"69.56";"PAULICEIA";"1982"
"PEDRO LEANDRO PEREIRA";"PMDB";"139";"12.06";"PAULICEIA";"1982"
"WALDEMAR TEOTONIO DE OLIVEIRA";"PMDB";"87";"7.55";"PAULICEIA";"1982"
"ENIS FONSECA";"PDS";"1176";"29.33";"PAULO DE FARIA";"1982"
"ARY FLORIANO ATHAIDE";"PDS";"1152";"28.73";"PAULO DE FARIA";"1982"
"REINALDO MIRANDA";"PDS";"1010";"25.19";"PAULO DE FARIA";"1982"
"ADEMIR MARIANO BARBOSA";"PMDB";"423";"10.55";"PAULO DE FARIA";"1982"
"ENIS FONSECA";"PDS";"1176";"29.33";"PAULO DE FARIA";"1982"
"ARY FLORIANO ATHAIDE";"PDS";"1152";"28.73";"PAULO DE FARIA";"1982"
"REINALDO MIRANDA";"PDS";"1010";"25.19";"PAULO DE FARIA";"1982"
"ADEMIR MARIANO BARBOSA";"PMDB";"423";"10.55";"PAULO DE FARIA";"1982"
"GIACOMO METODIO BERTOLINI";"PMDB";"5404";"49.53";"PEDERNEIRAS";"1982"
"PAULO DARVI REGHINE";"PDS";"2401";"22.01";"PEDERNEIRAS";"1982"
"MICHEL NEME";"PDS";"1712";"15.69";"PEDERNEIRAS";"1982"
"WALDIR PEREIRA";"PTB";"177";"1.62";"PEDERNEIRAS";"1982"
"HILARIO ANTONIO PEGATIN";"PTB";"88";"0.81";"PEDERNEIRAS";"1982"
"GIACOMO METODIO BERTOLINI";"PMDB";"5404";"49.53";"PEDERNEIRAS";"1982"
"PAULO DARVI REGHINE";"PDS";"2401";"22.01";"PEDERNEIRAS";"1982"
"MICHEL NEME";"PDS";"1712";"15.69";"PEDERNEIRAS";"1982"
"WALDIR PEREIRA";"PTB";"177";"1.62";"PEDERNEIRAS";"1982"
"HILARIO ANTONIO PEGATIN";"PTB";"88";"0.81";"PEDERNEIRAS";"1982"
"JOSE SERGIO CONTI";"PDS";"1212";"69.74";"PEDRA BELA";"1982"
"JOSE SERGIO CONTI";"PDS";"1212";"69.74";"PEDRA BELA";"1982"
"JOAQUIM PIO DOS SANTOS";"PMDB";"1009";"58.06";"PEDRANOPOLIS";"1982"
"LAERTE COELHO";"PDS";"659";"37.92";"PEDRANOPOLIS";"1982"
"JOAQUIM PIO DOS SANTOS";"PMDB";"1009";"58.06";"PEDRANOPOLIS";"1982"
"LAERTE COELHO";"PDS";"659";"37.92";"PEDRANOPOLIS";"1982"
"DIRCEU POLO";"PMDB";"3916";"51.74";"PEDREGULHO";"1982"
"JOAO PEDRO DINIZ";"PMDB";"2976";"39.32";"PEDREGULHO";"1982"
"JOSE BALIEIRO LOPES";"PDS";"187";"2.47";"PEDREGULHO";"1982"
"DIRCEU POLO";"PMDB";"3916";"51.74";"PEDREGULHO";"1982"
"JOAO PEDRO DINIZ";"PMDB";"2976";"39.32";"PEDREGULHO";"1982"
"JOSE BALIEIRO LOPES";"PDS";"187";"2.47";"PEDREGULHO";"1982"
"DARIO ZANINI";"PDS";"3230";"28.64";"PEDREIRA";"1982"
"OSWALDO TEIXEIRA DE MAGALHAES";"PDS";"1851";"16.41";"PEDREIRA";"1982"
"HAMILTON BERNARDES JUNIOR";"PMDB";"1836";"16.28";"PEDREIRA";"1982"
"JOSE LUIZ FERREIRA SERRA";"PMDB";"1608";"14.26";"PEDREIRA";"1982"
"EUGENIO GANZAROLLI";"PMDB";"1535";"13.61";"PEDREIRA";"1982"
"DARIO ZANINI";"PDS";"3230";"28.64";"PEDREIRA";"1982"
"OSWALDO TEIXEIRA DE MAGALHAES";"PDS";"1851";"16.41";"PEDREIRA";"1982"
"HAMILTON BERNARDES JUNIOR";"PMDB";"1836";"16.28";"PEDREIRA";"1982"
"JOSE LUIZ FERREIRA SERRA";"PMDB";"1608";"14.26";"PEDREIRA";"1982"
"EUGENIO GANZAROLLI";"PMDB";"1535";"13.61";"PEDREIRA";"1982"
"ALMERIO DA SILVA";"PDS";"1419";"60.43";"PEDRO DE TOLEDO";"1982"
"DAGOBERTO CASTILHO MARIETTO";"PMDB";"390";"16.61";"PEDRO DE TOLEDO";"1982"
"JOAO DELMENDE PEREIRA";"PMDB";"196";"8.35";"PEDRO DE TOLEDO";"1982"
"PAULO IZIDORO DE LARA";"PMDB";"59";"2.51";"PEDRO DE TOLEDO";"1982"
"ALMERIO DA SILVA";"PDS";"1419";"60.43";"PEDRO DE TOLEDO";"1982"
"DAGOBERTO CASTILHO MARIETTO";"PMDB";"390";"16.61";"PEDRO DE TOLEDO";"1982"
"JOAO DELMENDE PEREIRA";"PMDB";"196";"8.35";"PEDRO DE TOLEDO";"1982"
"PAULO IZIDORO DE LARA";"PMDB";"59";"2.51";"PEDRO DE TOLEDO";"1982"
"JOAO CARLOS D\'ELLA";"PMDB";"5984";"33.42";"PENAPOLIS";"1982"
"BECONE SOARES DE QUEIROZ";"PDS";"3532";"19.73";"PENAPOLIS";"1982"
"WASHINGTON DE PAULA PEREIRA";"PDS";"2604";"14.54";"PENAPOLIS";"1982"
"AREONTHE ASSUMPCAO ROSA";"PMDB";"1616";"9.03";"PENAPOLIS";"1982"
"NAGIB SABINO";"PDS";"1449";"8.09";"PENAPOLIS";"1982"
"APPARECIDO LINDORIO DE CASTELLO";"PTB";"1025";"5.72";"PENAPOLIS";"1982"
"JOAO CARLOS D\'ELLA";"PMDB";"5984";"33.42";"PENAPOLIS";"1982"
"BECONE SOARES DE QUEIROZ";"PDS";"3532";"19.73";"PENAPOLIS";"1982"
"WASHINGTON DE PAULA PEREIRA";"PDS";"2604";"14.54";"PENAPOLIS";"1982"
"AREONTHE ASSUMPCAO ROSA";"PMDB";"1616";"9.03";"PENAPOLIS";"1982"
"NAGIB SABINO";"PDS";"1449";"8.09";"PENAPOLIS";"1982"
"APPARECIDO LINDORIO DE CASTELLO";"PTB";"1025";"5.72";"PENAPOLIS";"1982"
"OSVALDO ESPERANCA";"PMDB";"7480";"38.83";"PEREIRA BARRETO";"1982"
"JOAO DE ALTAYR DOMINGUES";"PDS";"3105";"16.12";"PEREIRA BARRETO";"1982"
"PAULO ANTONIO ROSA";"PMDB";"2321";"12.05";"PEREIRA BARRETO";"1982"
"SAUL MATHEUS BERTOLACCINI";"PDS";"2157";"11.2";"PEREIRA BARRETO";"1982"
"FAUZI KASSIM";"PDS";"1429";"7.42";"PEREIRA BARRETO";"1982"
"ORACIO DE MATOS";"PMDB";"1113";"5.78";"PEREIRA BARRETO";"1982"
"OSVALDO ESPERANCA";"PMDB";"7480";"38.83";"PEREIRA BARRETO";"1982"
"JOAO DE ALTAYR DOMINGUES";"PDS";"3105";"16.12";"PEREIRA BARRETO";"1982"
"PAULO ANTONIO ROSA";"PMDB";"2321";"12.05";"PEREIRA BARRETO";"1982"
"SAUL MATHEUS BERTOLACCINI";"PDS";"2157";"11.2";"PEREIRA BARRETO";"1982"
"FAUZI KASSIM";"PDS";"1429";"7.42";"PEREIRA BARRETO";"1982"
"ORACIO DE MATOS";"PMDB";"1113";"5.78";"PEREIRA BARRETO";"1982"
"MARCIO VIEIRA DE CAMPOS";"PDS";"990";"41.53";"PEREIRAS";"1982"
"JOSE RICARDO VENTURELLI";"PDS";"777";"32.59";"PEREIRAS";"1982"
"CAIUBY VIEIRA DE CAMPOS";"PMDB";"478";"20.05";"PEREIRAS";"1982"
"MARCIO VIEIRA DE CAMPOS";"PDS";"990";"41.53";"PEREIRAS";"1982"
